n,t,run diff,run intersection size,random pair intersection size,max diff alter,max diff alter intersection size,min diff alter,min diff alter intersection size
100,2,0,6,6,1,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,4,6,0,8
100,2,0,4,6,1,6,0,6
100,2,0,6,6,1,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,2,6,8,6,0,6
100,2,0,4,6,3,6,0,6
100,2,0,6,6,3,6,0,4
100,2,0,4,6,4,6,0,4
100,2,0,6,4,4,6,0,6
100,2,0,6,6,2,18,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,2,12,0,6
100,2,0,6,6,5,6,0,6
100,2,0,4,6,5,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,2,6,0,4
100,2,0,6,6,4,6,0,6
100,2,0,6,6,7,6,0,6
100,2,0,6,6,4,6,0,20
100,2,0,6,6,3,6,0,4
100,2,0,6,6,3,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,6,6,0,6
100,2,0,6,6,1,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,4,5,6,0,8
100,2,0,6,6,6,6,0,6
100,2,0,6,14,3,6,0,4
100,2,0,6,10,2,6,0,6
100,2,0,6,10,3,17,0,15
100,2,0,6,6,2,6,0,6
100,2,0,6,4,5,6,0,4
100,2,0,6,6,5,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,4,10,5,6,0,6
100,2,0,4,4,4,6,0,4
100,2,0,6,6,6,6,0,6
100,2,0,6,6,5,6,0,4
100,2,0,6,10,3,6,0,6
100,2,0,6,6,3,6,0,12
100,2,0,6,6,6,6,0,5
100,2,0,6,6,3,6,0,14
100,2,0,6,6,5,6,0,4
100,2,0,6,4,4,6,0,6
100,2,0,6,6,3,6,0,4
100,2,0,6,6,2,4,0,4
100,2,0,6,6,3,6,0,6
100,2,0,6,14,4,6,0,8
100,2,0,6,6,2,6,0,6
100,2,0,6,6,5,6,0,6
100,2,0,3,6,0,4,0,6
100,2,0,6,6,2,6,0,6
100,2,0,4,6,3,6,0,6
100,2,0,4,6,7,6,0,16
100,2,0,6,6,2,6,0,6
100,2,0,4,12,2,6,0,8
100,2,0,6,4,4,4,0,6
100,2,0,6,6,5,6,0,10
100,2,0,4,6,3,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,5,6,0,8
100,2,0,4,20,4,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,4,6,4,6,0,4
100,2,0,4,6,4,6,0,6
100,2,0,6,4,6,6,0,6
100,2,0,6,6,5,6,0,6
100,2,0,6,4,2,6,0,6
100,2,0,4,6,4,6,0,6
100,2,0,6,6,5,6,0,4
100,2,0,6,6,2,6,0,6
100,2,0,6,4,4,6,0,4
100,2,0,6,4,5,6,0,6
100,2,0,6,6,2,6,0,10
100,2,0,4,6,4,6,0,6
100,2,0,4,6,8,6,0,6
100,2,0,6,6,2,6,0,8
100,2,0,6,6,4,6,0,8
100,2,0,4,4,6,6,0,8
100,2,0,6,6,6,6,0,8
100,2,0,6,6,2,6,0,6
100,2,0,6,6,5,6,0,10
100,2,0,4,6,5,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,4,6,0,4
100,2,0,6,6,4,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,1,6,0,4
100,2,0,6,6,6,6,0,4
100,2,0,4,4,3,6,0,6
100,2,0,6,6,8,6,0,16
100,2,0,6,6,4,4,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,2,6,0,4
100,2,0,6,6,1,6,0,10
100,2,0,6,6,6,6,0,6
100,2,0,6,6,1,8,0,4
100,2,0,6,6,3,6,0,6
100,2,0,6,8,2,6,0,6
100,2,0,6,14,5,6,0,4
100,2,0,4,6,1,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,6,6,0,8
100,2,0,6,14,3,6,0,6
100,2,0,6,6,7,6,0,6
100,2,0,4,6,6,6,0,6
100,2,0,4,6,2,18,0,4
100,2,0,6,6,4,6,0,6
100,2,0,6,10,4,6,0,6
100,2,0,6,8,5,8,0,6
100,2,0,6,6,5,6,0,10
100,2,0,6,6,3,6,0,10
100,2,0,6,6,1,6,0,6
100,2,0,6,6,2,6,0,4
100,2,0,6,6,3,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,2,1,8,0,4
100,2,0,6,8,3,6,0,14
100,2,0,6,6,3,6,0,6
100,2,0,6,4,5,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,4,6,5,6,0,8
100,2,0,4,6,2,6,0,6
100,2,0,6,6,5,4,0,4
100,2,0,6,6,4,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,4,6,4,6,0,12
100,2,0,6,6,4,6,0,6
100,2,0,6,6,5,6,0,6
100,2,0,6,4,2,6,0,6
100,2,0,6,6,3,6,0,6
100,2,0,6,10,6,6,0,6
100,2,0,6,6,3,6,0,17
100,2,0,6,6,5,6,0,6
100,2,0,6,4,3,6,0,12
100,2,0,6,6,8,6,0,6
100,2,0,6,6,7,6,0,6
100,2,0,4,6,2,6,0,6
100,2,0,4,6,2,6,0,6
100,2,0,6,6,3,6,0,10
100,2,0,6,12,4,6,0,6
100,2,0,4,6,5,6,0,6
100,2,0,6,6,9,6,0,10
100,2,0,6,6,2,6,0,6
100,2,0,6,6,2,6,0,2
100,2,0,6,6,2,6,0,8
100,2,0,6,4,3,6,0,4
100,2,0,6,6,3,6,0,4
100,2,0,6,8,2,6,0,6
100,2,0,6,6,1,6,0,6
100,2,0,6,4,3,6,0,4
100,2,0,4,6,4,6,0,4
100,2,0,6,6,4,6,0,6
100,2,0,4,6,1,6,0,6
100,2,0,6,6,3,6,0,4
100,2,0,6,6,7,6,0,6
100,2,0,6,6,6,6,0,10
100,2,0,6,6,3,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,4,3,6,0,2
100,2,0,4,10,9,6,0,4
100,2,0,6,6,2,16,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,6,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,2,6,3,6,0,6
100,2,0,6,6,2,6,0,6
100,2,0,6,6,8,6,0,8
100,2,0,6,6,6,6,0,12
100,2,0,6,8,2,14,0,14
100,2,0,6,3,4,6,0,4
100,2,0,6,8,3,6,0,6
100,2,0,6,4,7,6,0,6
100,2,0,6,4,5,4,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,6,6,0,4
100,2,0,6,6,4,6,0,6
100,2,0,6,6,1,6,0,12
100,2,0,4,6,1,6,0,6
100,2,0,6,10,3,6,0,6
100,2,0,6,6,3,6,0,4
100,2,0,4,6,9,6,0,6
100,2,0,6,4,4,6,0,4
100,2,0,6,6,1,6,0,6
100,2,0,4,6,2,4,0,6
100,2,0,6,6,2,6,0,6
100,2,0,4,10,4,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,6,6,0,6
100,2,0,6,4,3,6,0,16
100,2,0,4,6,2,14,0,12
100,2,0,6,6,2,6,0,6
100,2,0,6,6,5,6,0,6
100,2,0,6,6,2,6,0,12
100,2,0,6,6,4,8,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,7,6,0,10
100,2,0,6,6,6,6,0,6
100,2,0,6,6,5,21,0,19
100,2,0,6,6,5,6,0,6
100,2,0,6,6,3,6,0,8
100,2,0,4,6,1,6,0,6
100,2,0,6,4,5,6,0,6
100,2,0,6,6,4,6,0,6
100,2,0,6,6,2,6,0,4
100,2,0,4,6,3,6,0,8
100,3,0,14,10,4,20,0,26
100,3,0,20,26,4,20,0,34
100,3,0,20,20,3,20,0,20
100,3,0,20,20,4,20,0,20
100,3,0,20,26,6,8,0,20
100,3,0,20,20,3,20,0,38
100,3,0,20,20,3,20,0,32
100,3,0,20,14,4,14,0,20
100,3,0,20,20,5,20,0,56
100,3,0,14,44,4,20,0,26
100,3,0,14,32,6,20,0,14
100,3,0,20,20,3,20,0,20
100,3,0,14,26,4,26,0,50
100,3,0,14,8,3,53,0,20
100,3,0,20,20,9,20,0,44
100,3,0,14,20,6,14,0,14
100,3,0,20,20,3,20,0,26
100,3,0,14,29,4,20,0,20
100,3,0,14,20,3,14,0,20
100,3,0,20,20,5,14,0,26
100,3,0,14,14,3,20,0,22
100,3,0,14,20,3,44,0,41
100,3,0,20,20,6,14,0,22
100,3,0,20,14,4,44,0,26
100,3,0,20,20,2,20,0,26
100,3,0,20,26,3,53,0,20
100,3,0,14,14,8,20,0,32
100,3,0,10,14,3,26,0,14
100,3,0,14,20,3,26,0,14
100,3,0,20,14,3,56,0,20
100,3,0,20,26,6,20,0,38
100,3,0,20,14,4,55,0,50
100,3,0,20,20,1,20,0,38
100,3,0,14,38,3,26,0,20
100,3,0,14,44,3,38,0,41
100,3,0,20,14,5,20,0,22
100,3,0,20,18,2,20,0,26
100,3,0,20,20,4,20,0,14
100,3,0,14,8,5,20,0,32
100,3,0,20,20,5,26,0,14
100,3,0,10,20,2,20,0,20
100,3,0,20,20,2,20,0,26
100,3,0,20,20,3,32,0,26
100,3,0,20,14,4,71,0,10
100,3,0,14,20,5,20,0,20
100,3,0,14,20,4,14,0,18
100,3,0,14,14,4,20,0,20
100,3,0,20,20,3,20,0,20
100,3,0,20,50,4,20,0,14
100,3,0,14,10,5,20,0,14
100,3,0,20,18,2,20,0,14
100,3,0,8,8,4,20,0,20
100,3,0,20,26,5,20,0,20
100,3,0,20,26,3,20,0,14
100,3,0,20,20,8,20,0,20
100,3,0,20,26,7,20,0,14
100,3,0,20,26,6,20,0,32
100,3,0,14,20,2,20,0,38
100,3,0,20,20,4,20,0,20
100,3,0,20,20,3,20,0,14
100,3,0,20,20,2,10,0,20
100,3,0,20,32,5,20,0,20
100,3,0,20,44,5,20,0,20
100,3,0,20,20,4,20,0,20
100,3,0,20,20,4,14,0,30
100,3,0,10,14,6,20,0,14
100,3,0,20,26,3,20,0,20
100,3,0,20,32,2,20,0,8
100,3,0,20,8,3,20,0,20
100,3,0,20,32,2,20,0,20
100,3,0,20,20,6,14,0,38
100,3,0,14,20,3,20,0,20
100,3,0,14,14,4,20,0,20
100,3,0,14,20,2,20,0,44
100,3,0,20,14,3,20,0,26
100,3,0,8,20,8,32,0,26
100,3,0,20,20,3,20,0,20
100,3,0,20,20,5,20,0,32
100,3,0,14,22,3,38,0,14
100,3,0,20,20,3,38,0,14
100,3,0,20,20,5,20,0,14
100,3,0,14,20,4,20,0,14
100,3,0,20,20,4,14,0,68
100,3,0,20,20,4,20,0,20
100,3,0,20,14,2,14,0,49
100,3,0,20,20,5,20,0,32
100,3,0,20,14,3,14,0,20
100,3,0,20,20,3,20,0,26
100,3,0,20,26,5,14,0,26
100,3,0,20,26,5,20,0,14
100,3,0,20,20,6,20,0,41
100,3,0,14,14,2,14,0,32
100,3,0,14,20,3,47,0,34
100,3,0,20,20,2,20,0,18
100,3,0,14,38,4,32,0,20
100,3,0,20,10,3,20,0,32
100,3,0,20,20,6,20,0,38
100,3,0,20,20,3,20,0,14
100,3,0,20,18,4,20,0,32
100,3,0,20,14,3,20,0,20
100,3,0,20,14,7,20,0,20
100,3,0,8,20,9,20,0,14
100,3,0,20,20,5,20,0,44
100,3,0,20,18,4,14,0,14
100,3,0,20,14,3,14,0,20
100,3,0,20,20,4,20,0,10
100,3,0,20,20,3,20,0,26
100,3,0,14,20,6,14,0,20
100,3,0,20,20,4,32,0,32
100,3,0,20,26,3,20,0,20
100,3,0,20,20,4,20,0,14
100,3,0,20,20,5,14,0,14
100,3,0,14,20,5,20,0,20
100,3,0,14,14,4,14,0,26
100,3,0,20,26,3,14,0,14
100,3,0,14,26,2,20,0,38
100,3,0,14,20,5,14,0,23
100,3,0,20,20,6,26,0,14
100,3,0,20,14,2,32,0,14
100,3,0,20,20,3,38,0,38
100,3,0,14,20,4,20,0,10
100,3,0,20,26,5,20,0,26
100,3,0,20,14,4,20,0,20
100,3,0,20,20,5,14,0,14
100,3,0,14,20,3,14,0,14
100,3,0,20,20,4,20,0,38
100,3,0,14,20,4,20,0,20
100,3,0,20,20,3,20,0,38
100,3,0,20,20,2,20,0,20
100,3,0,14,20,3,20,0,20
100,3,0,20,14,6,20,0,32
100,3,0,14,20,8,20,0,32
100,3,0,10,26,4,14,0,20
100,3,0,14,14,4,59,0,20
100,3,0,14,38,4,20,0,20
100,3,0,14,20,2,14,0,14
100,3,0,14,20,4,20,0,14
100,3,0,14,20,6,20,0,77
100,3,0,20,20,3,20,0,20
100,3,0,14,20,6,14,0,20
100,3,0,20,20,3,20,0,38
100,3,0,8,20,3,20,0,20
100,3,0,10,20,3,20,0,20
100,3,0,14,20,2,20,0,35
100,3,0,14,38,7,20,0,44
100,3,0,14,20,6,20,0,26
100,3,0,8,38,3,20,0,20
100,3,0,14,20,12,20,0,20
100,3,0,20,14,4,20,0,20
100,3,0,14,26,4,20,0,14
100,3,0,20,20,8,20,0,26
100,3,0,10,20,2,42,0,14
100,3,0,14,32,7,20,0,32
100,3,0,20,20,4,14,0,14
100,3,0,20,14,1,14,0,14
100,3,0,14,20,3,14,0,14
100,3,0,20,20,3,20,0,14
100,3,0,20,20,3,14,0,26
100,3,0,14,20,2,47,0,20
100,3,0,20,20,5,20,0,38
100,3,0,20,20,3,14,0,18
100,3,0,14,68,3,20,0,20
100,3,0,14,32,7,14,0,14
100,3,0,20,20,2,20,0,38
100,3,0,20,26,4,20,0,20
100,3,0,14,18,5,20,0,20
100,3,0,20,14,4,20,0,20
100,3,0,20,20,5,22,0,26
100,3,0,20,18,3,32,0,14
100,3,0,20,20,6,20,0,44
100,3,0,14,22,2,20,0,14
100,3,0,14,26,7,32,0,26
100,3,0,20,26,3,20,0,20
100,3,0,20,20,5,32,0,14
100,3,0,14,20,1,20,0,14
100,3,0,20,20,4,20,0,20
100,3,0,14,20,2,20,0,20
100,3,0,8,18,3,20,0,32
100,3,0,20,32,6,20,0,50
100,3,0,14,20,3,22,0,14
100,3,0,10,32,2,26,0,14
100,3,0,14,14,3,20,0,26
100,3,0,14,20,3,20,0,20
100,3,0,14,14,5,20,0,20
100,3,0,14,14,3,20,0,14
100,3,0,14,20,6,20,0,10
100,3,0,20,14,3,38,0,26
100,3,0,20,14,5,14,0,20
100,3,0,14,14,4,20,0,44
100,3,0,20,14,4,20,0,20
100,3,0,20,20,5,20,0,26
100,3,0,20,20,6,20,0,38
100,3,0,20,20,3,20,0,32
100,3,0,14,20,4,20,0,14
100,3,0,20,14,3,20,0,32
100,3,0,14,20,5,20,0,14
100,3,0,8,32,3,20,0,20
100,3,0,14,39,7,20,0,20
100,3,0,20,14,4,26,0,50
100,3,0,14,14,4,20,0,14
100,3,0,20,14,4,20,0,20
100,3,0,20,20,5,20,0,18
100,3,0,20,20,3,14,0,20
100,3,0,20,20,7,20,0,20
100,3,0,20,32,6,20,0,42
100,3,0,20,20,3,20,0,22
100,3,0,20,20,4,20,0,26
100,3,0,10,20,4,26,0,26
100,3,0,14,20,4,20,0,14
100,3,0,20,20,5,20,0,14
100,3,0,20,32,3,44,0,20
100,3,0,20,20,5,20,0,20
100,3,0,20,20,3,14,0,26
100,3,0,14,20,7,20,0,14
100,3,0,20,14,3,44,0,44
100,3,0,14,20,5,14,0,14
100,3,0,20,20,3,26,0,20
100,3,0,14,20,4,20,0,20
100,3,0,14,20,2,20,0,20
100,3,0,14,20,4,20,0,14
100,3,0,10,20,2,74,0,20
100,3,0,14,32,2,20,0,14
100,3,0,14,20,7,62,0,38
100,3,0,20,20,4,20,0,26
100,3,0,20,32,2,20,0,20
100,3,0,14,14,6,20,0,14
100,3,0,20,26,9,20,0,20
100,3,0,20,38,6,14,0,38
100,3,0,20,14,3,20,0,14
100,3,0,14,20,1,14,0,20
100,3,0,20,20,3,20,0,38
100,3,0,20,20,6,14,0,20
100,3,0,14,20,4,20,0,26
100,3,0,20,20,5,20,0,50
100,3,0,20,14,1,20,0,14
100,3,0,20,20,3,20,0,20
100,3,0,20,20,3,20,0,20
100,3,0,14,20,2,20,0,32
100,3,0,20,20,5,20,0,14
100,3,0,20,20,2,20,0,20
100,3,0,20,20,6,20,0,44
100,3,0,14,14,3,20,0,20
100,3,0,10,20,7,20,0,20
100,3,0,14,14,5,20,0,14
100,3,0,20,20,5,44,0,26
100,3,0,20,20,2,32,0,32
100,3,0,20,14,5,20,0,14
100,3,0,20,26,9,20,0,20
100,3,0,20,14,5,32,0,32
100,3,0,20,20,5,20,0,20
100,3,0,14,20,4,14,0,38
100,3,0,14,20,5,14,0,32
100,3,0,20,20,2,20,0,32
100,3,0,14,20,2,20,0,20
100,3,0,20,14,5,20,0,14
100,3,0,14,38,4,20,0,14
100,3,0,20,26,3,26,0,33
100,3,0,20,18,8,32,0,14
100,3,0,14,20,3,49,0,14
100,3,0,20,20,2,20,0,14
100,3,0,20,14,4,20,0,20
100,3,0,14,14,2,20,0,8
100,3,0,20,20,1,20,0,20
100,3,0,20,26,2,20,0,20
100,3,0,20,20,3,20,0,20
100,3,0,14,26,2,20,0,20
100,3,0,14,20,6,14,0,14
100,3,0,20,20,4,20,0,27
100,3,0,14,20,4,20,0,22
100,3,0,20,20,4,20,0,14
100,3,0,20,20,2,20,0,29
100,3,0,20,14,3,20,0,20
100,3,0,14,14,4,53,0,44
100,3,0,20,20,5,20,0,32
100,3,0,20,20,2,20,0,14
100,3,0,14,53,7,20,0,20
100,3,0,14,20,4,20,0,14
100,3,0,20,20,1,20,0,20
100,3,0,14,56,2,20,0,20
100,3,0,14,14,4,20,0,18
100,3,0,20,20,2,20,0,20
100,3,0,20,14,2,26,0,20
100,3,0,14,20,5,14,0,44
100,3,0,20,20,5,20,0,26
100,3,0,20,14,5,20,0,38
100,3,0,20,20,3,20,0,20
100,3,0,10,20,3,20,0,32
100,3,0,20,20,2,20,0,20
100,3,0,20,20,5,26,0,26
100,3,0,20,20,5,14,0,26
100,3,0,10,50,3,20,0,14
100,3,0,20,20,4,20,0,20
100,3,0,20,20,5,32,0,32
100,3,0,20,32,3,20,0,14
100,3,0,20,14,3,14,0,14
100,3,0,20,44,4,20,0,32
100,3,0,20,38,2,20,0,14
100,3,0,14,14,4,20,0,20
100,3,0,14,14,2,14,0,47
100,3,0,20,20,4,20,0,42
100,3,0,14,38,6,26,0,14
100,3,0,14,20,4,20,0,38
100,3,0,20,20,3,20,0,22
100,3,0,20,20,2,20,0,14
100,3,0,20,44,5,20,0,20
100,3,0,20,32,3,20,0,20
100,3,0,14,26,4,20,0,14
100,3,0,14,20,5,20,0,20
100,3,0,14,20,5,20,0,38
100,3,0,14,20,3,20,0,38
100,3,0,10,44,4,14,0,32
100,3,0,10,20,7,20,0,26
100,3,0,14,20,8,20,0,14
100,3,0,20,20,3,26,0,20
100,3,0,8,20,4,20,0,20
100,3,0,20,20,5,20,0,20
100,3,0,14,14,4,20,0,20
100,3,0,20,20,4,32,0,14
100,3,0,20,18,5,26,0,14
100,3,0,14,20,6,20,0,38
100,3,0,14,14,6,50,0,20
100,3,0,20,14,3,20,0,14
100,3,0,20,20,5,38,0,14
100,3,0,20,14,4,26,0,26
100,3,0,20,32,3,14,0,26
100,3,0,20,20,4,14,0,44
100,3,0,20,14,7,20,0,38
100,3,0,20,44,4,14,0,26
100,3,0,14,14,3,20,0,20
100,3,0,20,20,4,47,0,14
100,3,0,14,20,3,20,0,14
100,3,0,20,26,5,14,0,34
100,3,0,20,26,2,20,0,20
100,3,0,20,44,4,14,0,20
100,3,0,20,14,4,20,0,39
100,3,0,20,14,4,20,0,26
100,3,0,14,32,6,20,0,20
100,3,0,14,20,4,20,0,20
100,3,0,14,20,3,20,0,14
100,3,0,14,20,4,20,0,20
100,3,0,20,20,2,20,0,20
100,3,0,14,14,4,20,0,20
100,3,0,20,56,3,20,0,20
100,3,0,14,14,3,20,0,32
100,3,0,20,20,4,20,0,20
100,3,0,14,20,4,20,0,14
100,3,0,14,20,4,14,0,38
100,3,0,14,20,2,26,0,20
100,3,0,20,14,5,26,0,20
100,3,0,20,20,5,20,0,20
100,3,0,14,26,3,20,0,26
100,3,0,14,14,4,83,0,77
100,3,0,14,20,2,14,0,26
100,3,0,20,10,3,20,0,18
100,3,0,10,44,3,32,0,26
100,3,0,20,20,2,20,0,14
100,3,0,20,14,4,20,0,44
100,3,0,20,20,4,20,0,34
100,3,0,20,14,2,20,0,26
100,3,0,20,20,3,20,0,20
100,3,0,14,20,4,53,0,20
100,3,0,20,20,3,20,0,20
100,3,0,20,38,7,14,0,20
100,3,0,14,26,3,20,0,18
100,3,0,20,86,5,20,0,20
100,3,0,20,20,5,20,0,20
100,3,0,20,20,4,20,0,14
100,3,0,20,20,5,20,0,20
100,3,0,20,14,3,44,0,20
100,3,0,14,20,2,14,0,20
100,3,0,14,14,4,32,0,50
100,3,0,20,47,4,20,0,26
100,3,0,20,20,5,14,0,20
100,3,0,14,20,3,20,0,38
100,3,0,14,6,1,20,0,14
100,3,0,14,26,2,38,0,20
100,3,0,20,14,3,33,0,39
100,3,0,14,20,4,20,0,20
100,3,0,20,44,3,20,0,14
100,3,0,20,20,6,20,0,14
100,3,0,20,20,2,20,0,14
100,3,0,20,56,12,20,0,50
100,3,0,20,20,3,14,0,20
100,3,0,20,20,2,20,0,10
100,3,0,14,32,4,20,0,20
100,3,0,14,20,3,20,0,20
100,3,0,20,20,4,24,0,14
100,3,0,20,20,3,14,0,32
100,3,0,20,20,7,20,0,38
100,3,0,20,20,2,20,0,20
100,3,0,20,26,2,20,0,20
100,3,0,20,20,5,14,0,38
100,3,0,20,20,4,32,0,22
100,3,0,20,20,3,20,0,20
100,3,0,20,26,4,14,0,14
100,3,0,14,20,6,20,0,52
100,3,0,20,20,7,20,0,20
100,3,0,20,14,4,20,0,14
100,3,0,14,20,2,20,0,14
100,3,0,20,38,3,14,0,14
100,3,0,14,14,2,14,0,20
100,3,0,20,14,4,20,0,26
100,3,0,20,20,5,20,0,44
100,3,0,20,20,5,26,0,20
100,3,0,20,26,6,20,0,20
100,3,0,20,20,3,20,0,32
100,3,0,20,20,5,32,0,22
100,3,0,20,20,6,20,0,20
100,3,0,20,26,6,20,0,14
100,3,0,14,20,4,14,0,20
100,3,0,20,14,5,20,0,14
100,3,0,20,20,3,20,0,20
100,3,0,14,20,2,20,0,14
100,3,0,20,20,11,20,0,117
100,3,0,20,14,2,20,0,20
100,3,0,14,20,4,20,0,38
100,3,0,20,20,4,20,0,10
100,3,0,14,14,2,20,0,14
100,3,0,20,20,5,20,0,14
100,3,0,20,14,4,20,0,20
100,3,0,20,20,6,20,0,20
100,3,0,20,20,5,20,0,38
100,3,0,14,14,4,32,0,42
100,3,0,10,26,5,20,0,32
100,3,0,20,20,2,20,0,20
100,3,0,20,44,3,20,0,20
100,3,0,14,20,3,20,0,14
100,3,0,20,20,4,20,0,26
100,3,0,14,14,4,26,0,38
100,3,0,20,20,4,20,0,32
100,3,0,8,20,5,20,0,20
100,3,0,14,20,3,20,0,44
100,3,0,20,14,2,20,0,14
100,3,0,14,20,1,20,0,20
100,3,0,20,14,9,20,0,56
100,3,0,20,20,4,20,0,20
100,3,0,14,20,4,20,0,20
100,3,0,14,14,3,20,0,34
100,3,0,14,20,4,20,0,20
100,3,0,14,26,4,26,0,20
100,3,0,20,20,2,56,0,14
100,3,0,20,32,1,20,0,20
100,3,0,20,26,5,32,0,32
100,3,0,14,20,1,44,0,20
100,3,0,14,38,2,26,0,14
100,3,0,14,20,5,20,0,20
100,3,0,20,20,3,20,0,14
100,3,0,20,20,4,20,0,38
100,3,0,20,14,3,20,0,20
100,3,0,8,20,6,20,0,10
100,3,0,14,14,4,40,0,32
100,3,0,20,20,6,20,0,26
100,3,0,20,20,1,26,0,32
100,3,0,20,20,3,20,0,14
100,3,0,14,20,4,14,0,32
100,3,0,20,32,3,20,0,22
100,3,0,20,26,3,20,0,14
100,3,0,14,20,5,20,0,20
100,3,0,20,20,2,34,0,26
100,3,0,8,20,2,20,0,44
100,3,0,20,20,1,20,0,20
100,3,0,20,20,4,26,0,46
100,3,0,20,20,3,20,0,20
100,3,0,14,20,4,20,0,26
100,3,0,20,20,3,20,0,38
100,3,0,20,32,3,20,0,32
100,3,0,20,20,3,20,0,20
100,3,0,20,20,5,10,0,20
100,3,0,20,20,3,20,0,20
100,3,0,20,20,2,50,0,14
100,3,0,14,32,5,20,0,14
100,3,0,14,14,4,14,0,38
100,3,0,14,18,1,20,0,14
100,3,0,20,44,1,20,0,20
100,3,0,20,14,4,20,0,82
100,3,0,8,10,3,20,0,20
100,3,0,14,14,3,20,0,14
100,3,0,14,14,6,20,0,32
100,3,0,20,35,5,20,0,14
100,3,0,20,38,2,20,0,20
100,3,0,14,20,8,20,0,32
100,3,0,14,20,5,44,0,44
100,3,0,20,14,3,20,0,38
100,3,0,14,14,4,20,0,20
100,3,0,14,20,5,14,0,32
100,3,0,20,20,3,20,0,20
100,3,0,14,20,1,20,0,20
100,3,0,20,20,4,20,0,20
100,3,0,20,20,2,20,0,32
100,3,0,14,20,4,14,0,14
100,3,0,14,14,4,14,0,10
100,3,0,14,20,7,14,0,44
100,3,0,14,14,2,20,0,20
100,3,0,14,20,2,20,0,20
100,3,0,20,32,2,20,0,20
100,3,0,20,44,4,20,0,19
100,3,0,20,14,2,10,0,38
100,3,0,20,14,3,20,0,20
100,3,0,20,14,3,20,0,14
100,3,0,20,20,4,20,0,20
100,4,0,30,50,5,70,0,120
100,4,0,50,70,5,70,0,92
100,4,0,50,50,2,70,0,70
100,4,0,50,50,8,70,0,150
100,4,0,70,142,3,90,0,90
100,4,0,50,50,4,50,0,36
100,4,0,70,70,5,200,0,240
100,4,0,70,70,2,70,0,70
100,4,0,50,70,4,160,0,90
100,4,0,70,70,3,70,0,36
100,4,0,36,50,3,282,0,50
100,4,0,30,50,3,36,0,70
100,4,0,70,70,3,70,0,50
100,4,0,50,50,3,222,0,110
100,4,0,22,50,6,70,0,174
100,4,0,70,70,4,70,0,50
100,4,0,50,90,5,50,0,142
100,4,0,50,90,5,130,0,90
100,4,0,70,90,4,70,0,36
100,4,0,36,50,4,70,0,70
100,4,0,50,70,3,50,0,70
100,4,0,70,110,5,70,0,110
100,4,0,36,70,3,50,0,70
100,4,0,50,70,4,30,0,36
100,4,0,50,70,6,70,0,200
100,4,0,70,50,7,50,0,50
100,4,0,50,50,5,70,0,90
100,4,0,30,50,3,160,0,50
100,4,0,70,36,3,70,0,70
100,4,0,70,50,8,70,0,50
100,4,0,50,134,5,70,0,78
100,4,0,50,50,4,70,0,90
100,4,0,30,150,4,70,0,50
100,4,0,50,22,7,50,0,110
100,4,0,16,50,2,30,0,64
100,4,0,70,70,4,30,0,30
100,4,0,70,64,4,90,0,57
100,4,0,70,70,2,50,0,70
100,4,0,30,70,7,70,0,150
100,4,0,50,64,6,190,0,212
100,4,0,50,50,3,70,0,30
100,4,0,70,50,2,30,0,30
100,4,0,50,90,2,110,0,70
100,4,0,36,70,2,70,0,36
100,4,0,50,50,5,70,0,90
100,4,0,22,70,3,110,0,118
100,4,0,70,70,2,70,0,36
100,4,0,70,70,2,50,0,70
